region,annee,type,nb_etab,nb_ecrans,nb_fauteuils,nb_seances,nb_entrees,recette,rme,indice_freq,tmof
GRAND EST,1994,T,131,293,61402,257895,8584116,45044679.53,5.24744534323627,1.62641224446025,16.7645526371033
GRAND EST,1995,T,132,311,66324,295117,9515808,50753417.19,5.33358987381839,1.76647724361616,15.9808175266687
GRAND EST,1996,T,134,312,66711,302709,9868825,53038145.22,5.37431206045299,1.83200993375762,16.125170864239
GRAND EST,1997,T,134,322,68064,312398,10925585,57472409.37,5.26035076108053,2.02818271193514,17.3450173910011
GRAND EST,1998,T,131,321,67682,322008,12508571,67201118.42,5.37240572244424,2.32204201909675,19.8203230609548
GRAND EST,1999,T,133,362,77920,345804,11131544,59985848.19,5.38881651907408,2.06641613222041,16.3228863705339
GRAND EST,2000,T,130,397,85755,379687,12381499,68513772.36,5.53356038392443,2.2984528718272,15.959309718391
GRAND EST,2001,T,127,391,84187,441588,14569985,81283375.93,5.57882358355208,2.7047148221495,15.6348962315054
GRAND EST,2002,T,124,389,84407,441262,14111854,80574642.73,5.70971346004572,2.6196691816642,15.0868217515049
GRAND EST,2003,T,125,391,85050,454415,13126554,75543313.7,5.75499965185075,2.3909773285681,13.4691691202193
GRAND EST,2004,T,121,397,83865,481530,15035557,86800288.9,5.77300121970872,2.73869866450809,14.9755372928608
GRAND EST,2005,T,119,405,84109,485468,13402639,77960096.59,5.8167720991366,2.41116498583989,13.4080614882271
GRAND EST,2006,T,117,414,85700,506606,14536800,85701263.63,5.89546967902152,2.61520310784744,13.6084025276497
GRAND EST,2007,T,117,416,85724,534035,13989838,82497282.59,5.8969433806167,2.51680341037108,12.4537955718277
GRAND EST,2008,T,117,413,85106,560369,14931717,88731394.75,5.94247766348639,2.68624956688532,12.7662526316574
GRAND EST,2009,T,118,416,85587,549657,15604825,95697811.17,6.13257829998094,2.80734321428481,13.760574343979
GRAND EST,2010,T,118,415,85295,547703,15449325,98082257.08,6.34864352196617,2.77936841355355,13.7798884791728
GRAND EST,2011,T,118,424,86654,565462,16506737,104968392.34,6.35912429815778,2.96959921735323,14.3179354510956
GRAND EST,2012,T,118,431,87708,594150,15462923,99249568.62,6.41855156492728,2.78181472442393,12.7686992412673
GRAND EST,2013,T,119,432,87517,601250,14594083,93904365.34,6.43441354554445,2.62550844874963,11.9544538716954
GRAND EST,2014,T,121,434,88253,609794,15894970,100466275.89,6.32063325001557,2.85954095420876,12.8022285053178
GRAND EST,2015,T,122,440,89923,616556,15764684,101443979.3,6.43488821596424,2.83610220894783,12.6804349860061
GRAND EST,2016,T,122,445,89319,640204,16161767,104610661.19,6.47272425038673,2.90753833627114,12.7092279541494
GRAND EST,2017,T,121,449,90896,639791,15680609,102700964.53,6.54955203142939,2.82097692681612,12.3011716002961
GRAND EST,2018,T,120,448,89432,643620,14465541,95966973.93,6.63417800481848,2.6023834530223,11.4431692949189
GRAND EST,2019,T,119,456,89338,652665,15276106,103922784.73,6.80296305419719,2.74820592475696,12.0922872909312
GRAND EST,2020,T,121,460,89489,321290,4574639,30364307.59,6.63753087183492,0.822987874228174,7.41738372755069
HAUTS-DE-FRANCE,1966,T,0,544,316575,0,20620152,7751359.61656023,0.375911856351022,3.82247248748437,0.0
HAUTS-DE-FRANCE,1967,T,0,481,289194,0,18222671,7835788.62638862,0.43000220035738,3.37803807391814,0.0
HAUTS-DE-FRANCE,1968,T,0,425,260535,0,16518958,7467929.45269278,0.452082356084009,3.06221130071737,0.0
HAUTS-DE-FRANCE,1969,T,0,391,243074,0,14348075,7391498.37565572,0.515156101125463,2.65978262118835,0.0
HAUTS-DE-FRANCE,1970,T,0,362,227105,0,14459627,8312132.50258782,0.574851101109857,2.68046163708134,0.0
HAUTS-DE-FRANCE,1971,T,0,342,213904,0,13968073,8879724.89050349,0.635715813520125,2.58933953278682,0.0
HAUTS-DE-FRANCE,1972,T,0,343,205049,0,14602693,10546115.8277143,0.722203488610924,2.61115953978396,0.0
HAUTS-DE-FRANCE,1973,T,0,342,197109,0,13096794,11254960.6147964,0.85936761430289,2.34188437664788,0.0
HAUTS-DE-FRANCE,1974,T,0,339,190566,0,13203704,13308785.7893124,1.00795850840888,2.36100133448561,0.0
HAUTS-DE-FRANCE,1975,T,0,342,185797,0,13139027,15806116.2545716,1.20298986025157,2.34943620978192,0.0
HAUTS-DE-FRANCE,1976,T,0,352,177972,0,11874382,17019172.2933058,1.43326804656493,2.12330053356179,0.0
HAUTS-DE-FRANCE,1977,T,0,334,159229,0,11064040,17477604.3246737,1.57967653087604,1.97840039467729,0.0
HAUTS-DE-FRANCE,1978,T,0,330,144595,0,11706468,20249686.7934941,1.72978619968842,2.093275233231,0.0
HAUTS-DE-FRANCE,1979,T,0,337,131547,0,11123503,21196349.6082822,1.90554626616114,1.96068979740044,0.0
HAUTS-DE-FRANCE,1980,T,0,328,120609,0,10646033,25232167.0475351,2.37010039772891,1.87652831000166,0.0
HAUTS-DE-FRANCE,1981,T,0,325,108377,0,12089040,31994694.1644041,2.64658683935234,2.13088065768183,0.0
HAUTS-DE-FRANCE,1982,T,0,320,100871,0,12952923,38335765.606587,2.95962275129614,2.28315342501489,0.0
HAUTS-DE-FRANCE,1983,T,0,325,97916,0,12679531,40235880.858044,3.17329409566048,2.23496384794633,0.0
HAUTS-DE-FRANCE,1984,T,0,345,99314,0,11705012,39138888.6771541,3.34377176863673,2.06318977096061,0.0
HAUTS-DE-FRANCE,1985,T,0,353,96276,0,10540667,37381294.658034,3.54638797127677,1.85795591952422,0.0
HAUTS-DE-FRANCE,1986,T,0,353,89807,0,10113457,37677066.0328022,3.72543889125175,1.78265353606216,0.0
HAUTS-DE-FRANCE,1987,T,0,363,89467,0,7852938,30400787.143983,3.87126245688602,1.35964084248139,0.0
HAUTS-DE-FRANCE,1988,T,0,338,80723,0,6932720,28591121.845972,4.12408424783781,1.20031617065326,0.0
HAUTS-DE-FRANCE,1989,T,0,325,76756,0,6713940,28761641.5964579,4.28386871031063,1.16243721958681,0.0
HAUTS-DE-FRANCE,1990,T,0,300,69931,0,7107396,31341133.0732303,4.40965003253637,1.23055933444215,0.0
HAUTS-DE-FRANCE,1991,T,0,297,67346,0,6710050,31531928.2034682,4.69920870313241,1.16176365220836,0.0
HAUTS-DE-FRANCE,1992,T,130,300,67500,222890,6747403,32134555.91,4.7625072802084,1.16823076503551,15.1038979563075
HAUTS-DE-FRANCE,1993,T,128,296,67310,230390,8601436,41261548.42,4.79705347107157,1.48923402954943,18.2942479236464
HAUTS-DE-FRANCE,1994,T,131,304,67410,239991,7463932,37203577.92,4.98444759678947,1.29228904669441,15.571149934475
HAUTS-DE-FRANCE,1995,T,131,311,68814,249901,8071744,39505849.19,4.89433871911696,1.37874311076311,16.2141694560596
HAUTS-DE-FRANCE,1996,T,135,353,80903,287232,9098506,45172328.62,4.96480725736731,1.55412541152654,15.5190410073054
HAUTS-DE-FRANCE,1997,T,133,348,79217,321402,10878345,54807469.5,5.03821762409631,1.8581415893832,15.8716866625144
HAUTS-DE-FRANCE,1998,T,136,352,78540,300183,12737325,65815823.13,5.16716211056874,2.17567592496749,20.4752832246798
HAUTS-DE-FRANCE,1999,T,132,367,80525,328078,11279143,58105544.62,5.15159215731195,1.92660231872591,16.7529081203386
HAUTS-DE-FRANCE,2000,T,132,392,85898,377717,12314849,64846447.18,5.26571192062526,2.10351235356795,15.9751124543659
HAUTS-DE-FRANCE,2001,T,128,395,86509,400384,13464661,71268499.69,5.29300364041843,2.29991295468622,16.1931382395693
HAUTS-DE-FRANCE,2002,T,129,398,85988,411060,12996722,70940219.41,5.45831629006145,2.21998380027952,15.3195395199413
HAUTS-DE-FRANCE,2003,T,126,390,84203,416560,12015516,67285227.49,5.59986166969442,2.0320510793254,13.9574085809832
HAUTS-DE-FRANCE,2004,T,122,393,83089,450502,13647943,77265114.91,5.66130111402136,2.30812536920774,14.9532120171517
HAUTS-DE-FRANCE,2005,T,119,383,79087,442736,12353965,70702674.26,5.7230754871007,2.05557642825862,13.8645623028104
HAUTS-DE-FRANCE,2006,T,117,386,79290,464254,13538243,78500011.8,5.79838992401008,2.25262846307539,14.4674176743852
HAUTS-DE-FRANCE,2007,T,114,388,79399,473296,12934281,75619633.03,5.84645045441645,2.15213521651334,13.5382965690668
HAUTS-DE-FRANCE,2008,T,114,387,79552,485202,14464891,86222915.67,5.96084102327491,2.4068134381901,14.8555236801553
HAUTS-DE-FRANCE,2009,T,114,395,80962,486189,14324497,88465438.77,6.17581467398122,2.3834532783492,14.7027158373404
HAUTS-DE-FRANCE,2010,T,110,388,79169,509917,14872415,94863525.45,6.37848832553422,2.47462136288065,14.5942411742141
HAUTS-DE-FRANCE,2011,T,111,393,79807,530501,16405413,102489105.73,6.24727373398036,2.7296969239145,15.5421428591933
HAUTS-DE-FRANCE,2012,T,111,388,78855,538399,15100009,95676162.25,6.33616590890774,2.51249073207613,14.0250402920127
HAUTS-DE-FRANCE,2013,T,113,398,80410,538129,13827377,87516523.29,6.32922088477084,2.30073747382685,12.854911673258
HAUTS-DE-FRANCE,2014,T,113,411,81947,563096,15719872,97753861.24,6.21848964419049,2.61562974627519,14.0442163775372
HAUTS-DE-FRANCE,2015,T,116,420,84101,588959,15875724,100609505.95,6.33731765241069,2.64156196297622,13.822294923936
HAUTS-DE-FRANCE,2016,T,117,421,84170,613646,16549279,105006550.55,6.34508310301615,2.75363478988934,13.983769164302
HAUTS-DE-FRANCE,2017,T,119,431,85699,613872,16262292,104219648.88,6.40866913962681,2.70588301850124,13.6737023505212
HAUTS-DE-FRANCE,2018,T,118,431,84385,646643,16011475,104748120.6,6.54206564979179,2.664149573975,12.9943446290451
HAUTS-DE-FRANCE,2019,T,119,435,85251,640815,16263705,107952072.45,6.63760640333798,2.70611812759319,13.2751299527707
HAUTS-DE-FRANCE,2020,T,121,444,87079,315861,4890416,32012168.86,6.54589892966161,0.813716394208563,8.09981206887594
ILE-DE-FRANCE,1966,T,0,669,421603,0,67783512,45833816.6983507,0.676179432814733,7.32903193997036,0.0
ILE-DE-FRANCE,1967,T,0,641,392675,0,62436186,45597845.5904884,0.730311194705077,6.75085707279272,0.0
ILE-DE-FRANCE,1968,T,0,627,382227,0,60571494,46154665.7783971,0.761986583629538,6.54923890898015,0.0
ILE-DE-FRANCE,1969,T,0,612,365283,0,56374416,48161539.5521353,0.854315538313253,6.09543358362984,0.0
ILE-DE-FRANCE,1970,T,0,613,351743,0,57441769,53036967.6670879,0.923317101656252,6.21084017731922,0.0
ILE-DE-FRANCE,1971,T,0,638,332926,0,55909728,56370644.5696898,1.00824394226511,6.04518960698075,0.0
ILE-DE-FRANCE,1972,T,0,683,319185,0,59070947,64851670.0027593,1.09786067934139,5.97970929988313,0.0
ILE-DE-FRANCE,1973,T,0,732,310334,0,57887259,70424142.5886148,1.21657414438322,5.85988541858053,0.0
ILE-DE-FRANCE,1974,T,0,747,301870,0,59317099,79052980.1496135,1.33271824621116,6.00462708905595,0.0
ILE-DE-FRANCE,1975,T,0,781,292290,0,60591338,89642029.7367053,1.47945288378853,6.13361738268666,0.0
ILE-DE-FRANCE,1976,T,0,808,274066,0,60440193,99879251.688754,1.65253032346793,6.11831708350353,0.0
ILE-DE-FRANCE,1977,T,0,815,258107,0,59214736,106152668.84872,1.79267317595945,5.99426495649925,0.0
ILE-DE-FRANCE,1978,T,0,827,247852,0,60026987,115445301.902411,1.92322333123952,6.0764885385681,0.0
ILE-DE-FRANCE,1979,T,0,856,244673,0,60129447,126321806.764773,2.10083100822086,5.96933334749653,0.0
ILE-DE-FRANCE,1980,T,0,851,233346,0,59685829,155609180.479818,2.6071377927886,5.92529329968185,0.0
ILE-DE-FRANCE,1981,T,0,888,231151,0,63347562,185317707.105801,2.92541182730602,6.28881077734182,0.0
ILE-DE-FRANCE,1982,T,0,892,223690,0,64635663,211833659.218516,3.27734952171088,6.41668662915605,0.0
ILE-DE-FRANCE,1983,T,0,913,224257,0,63193720,224319401.881526,3.54971034909048,6.27353815757458,0.0
ILE-DE-FRANCE,1984,T,0,923,221700,0,61634931,232038633.934846,3.7647261085576,6.11878983335648,0.0
ILE-DE-FRANCE,1985,T,0,911,217968,0,56660402,227016984.040112,4.00662501547575,5.6249449149459,0.0
ILE-DE-FRANCE,1986,T,0,895,211337,0,52386801,220322635.934618,4.20568982508815,5.20068441969813,0.0
ILE-DE-FRANCE,1987,T,0,877,202314,0,45166486,198446247.483051,4.39366142643017,4.23678600946896,0.0
ILE-DE-FRANCE,1988,T,0,857,197381,0,42928816,197990280.340666,4.61206011713023,4.02688416019557,0.0
ILE-DE-FRANCE,1989,T,0,815,189089,0,41775468,202000756.810891,4.83539175553987,3.9186958458415,0.0
ILE-DE-FRANCE,1990,T,0,787,184365,0,41043132,206272959.766126,5.02576059018187,3.84999999887469,0.0
ILE-DE-FRANCE,1991,T,0,773,181468,0,40548143,214409243.169639,5.28776969566138,3.80356811330377,0.0
ILE-DE-FRANCE,1992,T,314,765,178963,991767,40879554,223363550.369869,5.46394293758363,3.83465568487341,20.0398495383054
ILE-DE-FRANCE,1993,T,316,772,175227,989043,44187439,242872398.70812,5.49641265039416,4.144947720353,21.06636943645
ILE-DE-FRANCE,1994,T,311,774,173319,1014140,42079479,234811513.617489,5.58019061066534,3.94721315608926,20.041021640685
ILE-DE-FRANCE,1995,T,313,786,172324,1026406,41285740,234816294.697512,5.68758837064593,3.76969489895509,19.574423949513
ILE-DE-FRANCE,1996,T,315,809,176352,1127807,43154986,246932616.456682,5.72199505421418,3.94037095105182,18.9160957463777
ILE-DE-FRANCE,1997,T,313,833,179609,1179451,45596894,261301230.64,5.73068048538569,4.16333529979106,19.0748403563466
ILE-DE-FRANCE,1998,T,316,874,190497,1181312,48458214,281902709.25,5.81743910006215,4.42459508760537,20.7657790823038
ILE-DE-FRANCE,1999,T,315,888,191077,1281057,45425150,267830792.58,5.89609043844654,4.1476537961841,17.735541711055
ILE-DE-FRANCE,2000,T,313,884,188113,1289026,50318640,295470034.46,5.87197973673374,4.59446580176006,19.7072129275667
ILE-DE-FRANCE,2001,T,318,921,194986,1315894,55465651,326230543.45,5.88166797952124,5.0644261588123,21.098933447643
ILE-DE-FRANCE,2002,T,320,959,203622,1401539,55048574,330292125.32,6.00001237670571,5.02634392898254,19.4929965815657
ILE-DE-FRANCE,2003,T,318,971,205179,1477243,53496578,328865266.74,6.14740753471233,4.63880781863408,18.1301481171277
ILE-DE-FRANCE,2004,T,315,999,210297,1533513,58273942,361234171.08,6.19889711734277,5.05306372534143,19.1532386002924
ILE-DE-FRANCE,2005,T,311,994,203820,1565821,53861977,334239716.12,6.20548547855939,4.45798171251725,17.7873249796915
ILE-DE-FRANCE,2006,T,307,991,202509,1580357,55956323,351220545.29,6.27669093428459,4.63132396038319,18.0579800194749
ILE-DE-FRANCE,2007,T,304,988,200830,1574380,52145426,326588534.07,6.26303319623854,4.31590833547423,16.8793159871447
ILE-DE-FRANCE,2008,T,307,996,202678,1612235,54921430,345186136.85,6.28509011600754,4.54566921235172,17.2547866090722
ILE-DE-FRANCE,2009,T,305,1005,204377,1624381,58311972,370845082.74,6.35967315150995,4.82629341282474,18.4311152902627
ILE-DE-FRANCE,2010,T,304,1005,203965,1639023,58373012,378347782.45,6.48155319533623,4.83134549629602,18.3260886908795
ILE-DE-FRANCE,2011,T,304,1005,203953,1671523,60294690,390696333.03,6.47978011048734,4.99039657199914,18.5723079449076
ILE-DE-FRANCE,2012,T,309,1015,205614,1677103,57603310,380694584.19,6.60890119317796,4.76763975003112,17.7134994962352
ILE-DE-FRANCE,2013,T,310,1054,212809,1685836,55518326,370476278.72,6.67304483784327,4.59507236463992,16.9266828777266
ILE-DE-FRANCE,2014,T,308,1076,214922,1773577,57269725,378165665.38,6.60323871609301,4.74002999798711,16.6849390010618
ILE-DE-FRANCE,2015,T,307,1073,214566,1814056,53867158,361696770.38,6.71460652110141,4.45841052713823,15.577187663512
ILE-DE-FRANCE,2016,T,311,1106,221675,1840945,55225671,373033623.08,6.75471418138134,4.57085025637834,15.7973989733426
ILE-DE-FRANCE,2017,T,311,1124,224123,1877993,54494981,373749691.61,6.85842411083692,4.51037340723633,15.2443944290252
ILE-DE-FRANCE,2018,T,311,1147,227207,1937706,51242865,355295700.72,6.93356432588225,4.24120627928288,13.9354183264758
ILE-DE-FRANCE,2019,T,312,1185,233359,1983775,54812893,389332745.24,7.10294100404443,4.53668595573766,14.6731598722578
ILE-DE-FRANCE,2020,T,310,1182,231113,964044,17370358,119359022.4,6.87141982911348,1.4376883771622,9.69933079514653
NORMANDIE,1966,T,0,271,129003,0,10197892,4602876.71295527,0.451355703017376,3.69821143636311,0.0
NORMANDIE,1967,T,0,264,126281,0,9557141,4765440.11269031,0.498626117652791,3.46584648524761,0.0
NORMANDIE,1968,T,0,261,124011,0,9201274,4727473.90453947,0.513784711175808,3.33679320548899,0.0
NORMANDIE,1969,T,0,243,116689,0,8145106,4691861.20431675,0.576034394680284,2.95377948301372,0.0
NORMANDIE,1970,T,0,233,110839,0,8271057,5184835.43890834,0.626864914473246,2.99945494502306,0.0
NORMANDIE,1971,T,0,229,108064,0,7994912,5580345.35800365,0.697987089539403,2.89931242565784,0.0
NORMANDIE,1972,T,0,220,102693,0,8241254,6523392.53945,0.791553389745055,2.84000293606107,0.0
NORMANDIE,1973,T,0,213,98299,0,7829294,7247998.72552622,0.925753806860008,2.69803818051055,0.0
NORMANDIE,1974,T,0,210,95424,0,7888060,8385247.50860194,1.06303039132587,2.71828942049667,0.0
NORMANDIE,1975,T,0,211,93838,0,7735257,9395621.05442887,1.21464885451497,2.66563226800035,0.0
NORMANDIE,1976,T,0,219,93300,0,7435380,10428290.4214758,1.40252285982368,2.56229222284979,0.0
NORMANDIE,1977,T,0,231,88181,0,6896848,10692439.9007862,1.55033718312861,2.37670973004435,0.0
NORMANDIE,1978,T,0,229,83812,0,7391320,12605740.9250911,1.70547898414507,2.54710878967775,0.0
NORMANDIE,1979,T,0,244,84114,0,7149345,13485502.5558078,1.88625707051594,2.37808851357847,0.0
NORMANDIE,1980,T,0,231,77537,0,7039603,16760245.412428,2.38085093895607,2.34158500316498,0.0
NORMANDIE,1981,T,0,228,73921,0,7874266,20641698.1600928,2.6214123526044,2.61921917706607,0.0
NORMANDIE,1982,T,0,233,72911,0,8226165,24626855.1139785,2.99372248356051,2.73627143427841,0.0
NORMANDIE,1983,T,0,242,72110,0,8283684,26719978.443709,3.22561537157972,2.75540399442379,0.0
NORMANDIE,1984,T,0,257,72219,0,7830904,26707500.6440971,3.4105258657362,2.60479566356578,0.0
NORMANDIE,1985,T,0,269,71378,0,7335806,26719607.077903,3.64235464758787,2.44011108520291,0.0
NORMANDIE,1986,T,0,268,69543,0,7040412,27155361.5296282,3.85706994556969,2.34185410104842,0.0
NORMANDIE,1987,T,0,257,65708,0,5458512,22020168.5588572,4.03409706559675,1.74473355244336,0.0
NORMANDIE,1988,T,0,242,59274,0,4949650,20908963.4192593,4.22433169730477,1.58208316208113,0.0
NORMANDIE,1989,T,0,230,55520,0,4719448,20993176.3137055,4.44822704191496,1.50850246737724,0.0
NORMANDIE,1990,T,0,230,55367,0,4855842,22197850.1557013,4.57136920358992,1.55209905595842,0.0
NORMANDIE,1991,T,0,223,53678,0,4713668,22465421.3491645,4.76601684706777,1.50665498475743,0.0
NORMANDIE,1992,T,108,218,51726,162805,4529460,22010399.86,4.85938718081184,1.44777557762105,13.5200064879889
NORMANDIE,1993,T,106,216,50121,164028,5522136,26889850.93,4.86946553471338,1.76506992822588,15.9032763628761
NORMANDIE,1994,T,105,215,49558,159195,5021586,24762219.99,4.93115521470707,1.60507644878722,14.935231162279
NORMANDIE,1995,T,103,220,50874,166842,5336803,27018414.66,5.06265917254206,1.66650886760961,15.1562659614194
NORMANDIE,1996,T,104,222,50255,187330,5686146,28774777.18,5.06050621633704,1.77559725017448,14.7587397346205
NORMANDIE,1997,T,105,223,49971,197531,6124599,30937160.49,5.05129568319493,1.91251176857249,15.0541072665415
NORMANDIE,1998,T,107,236,51451,211140,7462750,37956218.77,5.08609008341429,2.33037251923176,17.854204851554
NORMANDIE,1999,T,110,264,57918,253992,6682353,32629988.14,4.88300874557211,2.08668008375008,13.0109661931155
NORMANDIE,2000,T,112,274,60580,266235,7288300,36271968.64,4.97673924509145,2.27589749514815,13.5440312305666
NORMANDIE,2001,T,107,274,59018,275758,8041817,41250119.8,5.12945268463582,2.51119618659218,14.0654006340348
NORMANDIE,2002,T,106,270,59350,280074,7860724,41789210.51,5.31620376316482,2.45464677107843,13.671250177549
NORMANDIE,2003,T,107,273,59666,268397,7117934,38659016.78,5.43121315539031,2.17817168974812,12.8007072357415
NORMANDIE,2004,T,107,275,60474,301165,8581502,47436252.75,5.52773311128984,2.62604074608121,13.9726730302627
NORMANDIE,2005,T,105,262,55737,287004,7490493,42111281.35,5.62196391479172,2.24324622184634,12.9717422526866
NORMANDIE,2006,T,105,263,55795,290545,8560442,48249583.2,5.63634251595887,2.56367360250317,14.4359188668375
NORMANDIE,2007,T,104,264,55637,290081,7808928,44161620.14,5.65527305924706,2.33861085414139,13.2084348635057
NORMANDIE,2008,T,105,265,55837,299341,8474740,47352775.02,5.58751950148323,2.538007643306,13.9326836574339
NORMANDIE,2009,T,109,298,62292,322259,8758685,48762916.11,5.56737867727861,2.62304324089112,13.5489607036617
NORMANDIE,2010,T,105,284,58923,334416,9077119,51632118.67,5.68816148273478,2.71840757370705,13.6637922651516
NORMANDIE,2011,T,105,284,58966,346109,9851521,56764777.38,5.76203181011338,2.95032480007523,14.2809756804411
NORMANDIE,2012,T,106,280,58519,348534,8979229,52913895.05,5.89292188115483,2.6890915630444,12.8481316311102
NORMANDIE,2013,T,103,280,58084,353506,8189863,49199126.85,6.00731988434971,2.45269293118479,11.6211483691581
NORMANDIE,2014,T,103,280,58234,359907,9165823,55629508.94,6.06923229261573,2.74497256921037,12.7619117607172
NORMANDIE,2015,T,102,277,58721,360360,9113691,56590263.42,6.20936823730364,2.72936012393644,12.6798531686106
NORMANDIE,2016,T,102,278,57249,359784,9165855,57809969.48,6.30710059017953,2.74498215254208,13.0193926395604
NORMANDIE,2017,T,102,284,59490,371821,9070558,57808853.95,6.37324119971451,2.71644269122715,12.2384185471093
NORMANDIE,2018,T,103,288,59794,383345,8786619,56991036.68,6.48611675093685,2.63140889051672,11.4781981590508
NORMANDIE,2019,T,103,292,59988,391317,9253309,60927339.74,6.58438400144208,2.77117279915044,12.0194863230399
NORMANDIE,2020,T,103,292,60185,190196,2885033,18528730.84,6.42236357088463,0.864007132394626,7.7108105476588
NOUVELLE AQUITAINE,1966,T,0,525,229946,0,15658134,7534869.81616173,0.481211223263368,3.34790479784563,0.0
NOUVELLE AQUITAINE,1967,T,0,508,222368,0,13981326,7460953.99546007,0.53363708102222,2.98938228499282,0.0
NOUVELLE AQUITAINE,1968,T,0,479,211250,0,13501181,7467035.64410472,0.553065368437377,2.88672128150661,0.0
NOUVELLE AQUITAINE,1969,T,0,459,204343,0,12134273,7574401.52327058,0.624215519402817,2.59445926283864,0.0
NOUVELLE AQUITAINE,1970,T,0,445,196909,0,12136962,8258863.00473964,0.68047201636947,2.59503420465491,0.0
NOUVELLE AQUITAINE,1971,T,0,436,191310,0,11540788,8626122.29155265,0.74744656010947,2.46756475044339,0.0
NOUVELLE AQUITAINE,1972,T,0,428,185603,0,12011803,9955293.10610299,0.82879257228103,2.49352900757496,0.0
NOUVELLE AQUITAINE,1973,T,0,438,182815,0,11663743,11185155.1244975,0.958967899455388,2.42127526628595,0.0
NOUVELLE AQUITAINE,1974,T,0,428,176127,0,11979415,13310819.7641004,1.11114105021826,2.48680558582908,0.0
NOUVELLE AQUITAINE,1975,T,0,420,168397,0,12030846,15600729.1636494,1.29672752553307,2.49748214207868,0.0
NOUVELLE AQUITAINE,1976,T,0,417,158913,0,11819870,17463716.0667544,1.47748799832438,2.453685654915,0.0
NOUVELLE AQUITAINE,1977,T,0,434,158637,0,11260362,18179025.3019634,1.61442636586314,2.33753744402857,0.0
NOUVELLE AQUITAINE,1978,T,0,433,153450,0,12066092,21395365.0925289,1.77318100115008,2.50479885576446,0.0
NOUVELLE AQUITAINE,1979,T,0,434,149540,0,12366132,24172244.6745747,1.95471346048827,2.49220353302255,0.0
NOUVELLE AQUITAINE,1980,T,0,449,145334,0,11793396,29267338.560302,2.4816718238158,2.37677740926056,0.0
NOUVELLE AQUITAINE,1981,T,0,474,140366,0,13111949,37062516.9027848,2.82662149637592,2.64251146782288,0.0
NOUVELLE AQUITAINE,1982,T,0,496,138064,0,14319895,44848667.9767119,3.13191318628467,2.88595438828503,0.0
NOUVELLE AQUITAINE,1983,T,0,522,138190,0,14631094,49345035.2690801,3.37261419201327,2.94867175595288,0.0
NOUVELLE AQUITAINE,1984,T,0,557,140159,0,14035150,49894043.6644475,3.55493483606855,2.82856841706861,0.0
NOUVELLE AQUITAINE,1985,T,0,563,135368,0,12909562,48154624.4647134,3.73015168637893,2.60172348363851,0.0
NOUVELLE AQUITAINE,1986,T,0,575,132185,0,12757174,50384181.5253881,3.94947827202076,2.57101202818985,0.0
NOUVELLE AQUITAINE,1987,T,0,578,130667,0,9700599,40586808.424539,4.18394844292203,1.89695990094492,0.0
NOUVELLE AQUITAINE,1988,T,0,535,119247,0,8584375,37605748.5856133,4.38072052718457,1.67868134332354,0.0
NOUVELLE AQUITAINE,1989,T,0,516,112630,0,8129358,36724954.7255297,4.51757082296021,1.58970255612199,0.0
NOUVELLE AQUITAINE,1990,T,0,494,107236,0,8352903,38613088.3693682,4.62271446575982,1.63341689500086,0.0
NOUVELLE AQUITAINE,1991,T,0,498,108697,0,7984261,39170659.816366,4.90598421448729,1.56132859602083,0.0
NOUVELLE AQUITAINE,1992,T,250,467,100965,315414,7938122,39637546.49,4.99331535720917,1.55230602290565,12.8517528409215
NOUVELLE AQUITAINE,1993,T,240,453,97221,315685,9240962,46302723.25,5.01059556894618,1.80707741327763,14.63254737182
NOUVELLE AQUITAINE,1994,T,238,448,96253,329323,8694022,43204952.1,4.96950112387569,1.70012286456094,13.3628888002506
NOUVELLE AQUITAINE,1995,T,236,457,97127,336224,9467895,46977426.85,4.96176043883038,1.80019701994499,14.2348406399585
NOUVELLE AQUITAINE,1996,T,238,478,101008,365170,9956306,48931616.17,4.91463562590382,1.89306201545966,13.9050653439775
NOUVELLE AQUITAINE,1997,T,235,488,101464,398800,10931143,54275134.26,4.96518381106166,2.0784145845716,14.0478066656414
NOUVELLE AQUITAINE,1998,T,238,507,103194,419856,13187722,66045043.43,5.00807064555956,2.50747371451236,16.4032291260622
NOUVELLE AQUITAINE,1999,T,242,529,106431,470960,11894691,58097506.02,4.88432242754351,2.26162069724754,13.4561473129717
NOUVELLE AQUITAINE,2000,T,244,534,107393,499503,12930155,61451609.22,4.75258101855701,2.45850070141534,13.997683882002
NOUVELLE AQUITAINE,2001,T,242,550,110539,508948,14528260,69783374.5,4.80328508025049,2.7623595695755,15.2009392606114
NOUVELLE AQUITAINE,2002,T,242,559,112649,514423,14478801,71035139.8,4.90614794691909,2.75295558438032,14.9244515405139
NOUVELLE AQUITAINE,2003,T,242,556,111876,528658,13302425,68537012.94,5.15221945923394,2.38616181577848,13.3155841260125
NOUVELLE AQUITAINE,2004,T,239,547,109952,572822,15377723,80558566.26,5.23865374997326,2.75842453058134,14.5236024313126
NOUVELLE AQUITAINE,2005,T,239,555,105610,564526,13422400,71400405.06,5.31949614524973,2.27056430181129,13.2367834971124
NOUVELLE AQUITAINE,2006,T,236,548,104574,594750,14849592,80550405.48,5.42441876382866,2.51199140926082,13.8039380342881
